geography_index,geography,geography_name,variable,marginal,person_or_household,year
21,taz,21,TOTPOP,4806,NA,2015
21,taz,21,hh_size_1,1585,NA,2015
21,taz,21,hh_size_2,1069,NA,2015
21,taz,21,hh_size_3,128,NA,2015
21,taz,21,hh_size_4_plus,62,NA,2015
21,taz,21,hh_wrks_0,1276,NA,2015
21,taz,21,hh_wrks_1,956,NA,2015
21,taz,21,hh_wrks_2,583,NA,2015
21,taz,21,hh_wrks_3_plus,29,NA,2015
21,taz,21,hh_kids_no,2721,NA,2015
21,taz,21,hh_kids_yes,123,NA,2015
21,taz,21,HHINCQ1,1654,NA,2015
21,taz,21,HHINCQ2,320,NA,2015
21,taz,21,HHINCQ3,251,NA,2015
21,taz,21,HHINCQ4,619,NA,2015
21,taz,21,AGE0004,130,NA,2015
21,taz,21,AGE0519,85,NA,2015
21,taz,21,AGE2044,1888,NA,2015
21,taz,21,AGE4564,802,NA,2015
21,taz,21,AGE65P,1901,NA,2015
21,taz,21,gq_tot_pop,335,NA,2015
21,taz,21,gq_type_univ,0,NA,2015
21,taz,21,gq_type_mil,0,NA,2015
21,taz,21,gq_type_othnon,335,NA,2015
21,taz,21,numhh_gq,3179,NA,2015
21,taz,21,hh_size_1_gq,1920,NA,2015
22,taz,22,TOTHH,1145,NA,2015
22,taz,22,TOTPOP,1819,NA,2015
22,taz,22,hh_size_1,700,NA,2015
22,taz,22,hh_size_2,320,NA,2015
22,taz,22,hh_size_3,101,NA,2015
22,taz,22,hh_size_4_plus,24,NA,2015
22,taz,22,hh_wrks_0,288,NA,2015
22,taz,22,hh_wrks_1,652,NA,2015
22,taz,22,hh_wrks_2,201,NA,2015
22,taz,22,hh_wrks_3_plus,4,NA,2015
22,taz,22,hh_kids_no,1030,NA,2015
22,taz,22,hh_kids_yes,115,NA,2015
22,taz,22,HHINCQ1,232,NA,2015
22,taz,22,HHINCQ2,255,NA,2015
22,taz,22,HHINCQ3,268,NA,2015
22,taz,22,HHINCQ4,390,NA,2015
22,taz,22,AGE0004,50,NA,2015
22,taz,22,AGE0519,47,NA,2015
22,taz,22,AGE2044,727,NA,2015
22,taz,22,AGE4564,395,NA,2015
22,taz,22,AGE65P,600,NA,2015
22,taz,22,gq_tot_pop,13,NA,2015
22,taz,22,gq_type_univ,0,NA,2015
22,taz,22,gq_type_mil,0,NA,2015
22,taz,22,gq_type_othnon,13,NA,2015
22,taz,22,numhh_gq,1158,NA,2015
22,taz,22,hh_size_1_gq,713,NA,2015
23,taz,23,TOTHH,432,NA,2015
23,taz,23,TOTPOP,892,NA,2015
23,taz,23,hh_size_1,197,NA,2015
23,taz,23,hh_size_2,138,NA,2015
23,taz,23,hh_size_3,38,NA,2015
23,taz,23,hh_size_4_plus,59,NA,2015
23,taz,23,hh_wrks_0,109,NA,2015
23,taz,23,hh_wrks_1,246,NA,2015
23,taz,23,hh_wrks_2,76,NA,2015
23,taz,23,hh_wrks_3_plus,1,NA,2015
23,taz,23,hh_kids_no,389,NA,2015
23,taz,23,hh_kids_yes,43,NA,2015
23,taz,23,HHINCQ1,189,NA,2015
23,taz,23,HHINCQ2,28,NA,2015
23,taz,23,HHINCQ3,33,NA,2015
23,taz,23,HHINCQ4,182,NA,2015
23,taz,23,AGE0004,151,NA,2015
23,taz,23,AGE0519,66,NA,2015
23,taz,23,AGE2044,283,NA,2015
23,taz,23,AGE4564,221,NA,2015
23,taz,23,AGE65P,171,NA,2015
23,taz,23,gq_tot_pop,7,NA,2015
23,taz,23,gq_type_univ,0,NA,2015
23,taz,23,gq_type_mil,0,NA,2015
23,taz,23,gq_type_othnon,7,NA,2015
23,taz,23,numhh_gq,439,NA,2015
23,taz,23,hh_size_1_gq,204,NA,2015
24,taz,24,TOTHH,320,NA,2015
24,taz,24,TOTPOP,528,NA,2015
24,taz,24,hh_size_1,168,NA,2015
24,taz,24,hh_size_2,123,NA,2015
24,taz,24,hh_size_3,21,NA,2015
24,taz,24,hh_size_4_plus,8,NA,2015
24,taz,24,hh_wrks_0,110,NA,2015
24,taz,24,hh_wrks_1,119,NA,2015
24,taz,24,hh_wrks_2,83,NA,2015
24,taz,24,hh_wrks_3_plus,8,NA,2015
24,taz,24,hh_kids_no,261,NA,2015
24,taz,24,hh_kids_yes,59,NA,2015
24,taz,24,HHINCQ1,271,NA,2015
24,taz,24,HHINCQ2,34,NA,2015
24,taz,24,HHINCQ3,7,NA,2015
24,taz,24,HHINCQ4,8,NA,2015
24,taz,24,AGE0004,0,NA,2015
24,taz,24,AGE0519,44,NA,2015
24,taz,24,AGE2044,81,NA,2015
24,taz,24,AGE4564,138,NA,2015
24,taz,24,AGE65P,265,NA,2015
24,taz,24,gq_tot_pop,2,NA,2015
24,taz,24,gq_type_univ,0,NA,2015
24,taz,24,gq_type_mil,0,NA,2015
24,taz,24,gq_type_othnon,2,NA,2015
24,taz,24,numhh_gq,322,NA,2015
24,taz,24,hh_size_1_gq,170,NA,2015
25,taz,25,TOTHH,1784,NA,2015
25,taz,25,TOTPOP,4054,NA,2015
25,taz,25,hh_size_1,686,NA,2015
25,taz,25,hh_size_2,584,NA,2015
25,taz,25,hh_size_3,247,NA,2015
25,taz,25,hh_size_4_plus,267,NA,2015
25,taz,25,hh_wrks_0,616,NA,2015
25,taz,25,hh_wrks_1,657,NA,2015
25,taz,25,hh_wrks_2,464,NA,2015
25,taz,25,hh_wrks_3_plus,47,NA,2015
25,taz,25,hh_kids_no,1457,NA,2015
25,taz,25,hh_kids_yes,327,NA,2015
25,taz,25,HHINCQ1,1448,NA,2015
25,taz,25,HHINCQ2,224,NA,2015
25,taz,25,HHINCQ3,91,NA,2015
25,taz,25,HHINCQ4,21,NA,2015
25,taz,25,AGE0004,203,NA,2015
25,taz,25,AGE0519,486,NA,2015
25,taz,25,AGE2044,893,NA,2015
25,taz,25,AGE4564,1460,NA,2015
25,taz,25,AGE65P,1012,NA,2015
25,taz,25,gq_tot_pop,8,NA,2015
25,taz,25,gq_type_univ,0,NA,2015
25,taz,25,gq_type_mil,0,NA,2015
25,taz,25,gq_type_othnon,8,NA,2015
25,taz,25,numhh_gq,1792,NA,2015
25,taz,25,hh_size_1_gq,694,NA,2015
26,taz,26,TOTHH,713,NA,2015
26,taz,26,TOTPOP,1556,NA,2015
26,taz,26,hh_size_1,302,NA,2015
26,taz,26,hh_size_2,240,NA,2015
26,taz,26,hh_size_3,87,NA,2015
26,taz,26,hh_size_4_plus,84,NA,2015
26,taz,26,hh_wrks_0,212,NA,2015
26,taz,26,hh_wrks_1,302,NA,2015
26,taz,26,hh_wrks_2,137,NA,2015
26,taz,26,hh_wrks_3_plus,62,NA,2015
26,taz,26,hh_kids_no,620,NA,2015
26,taz,26,hh_kids_yes,93,NA,2015
26,taz,26,HHINCQ1,501,NA,2015
26,taz,26,HHINCQ2,81,NA,2015
26,taz,26,HHINCQ3,89,NA,2015
26,taz,26,HHINCQ4,42,NA,2015
26,taz,26,AGE0004,43,NA,2015
26,taz,26,AGE0519,120,NA,2015
26,taz,26,AGE2044,500,NA,2015
26,taz,26,AGE4564,490,NA,2015
26,taz,26,AGE65P,403,NA,2015
26,taz,26,gq_tot_pop,11,NA,2015
26,taz,26,gq_type_univ,0,NA,2015
26,taz,26,gq_type_mil,0,NA,2015
26,taz,26,gq_type_othnon,11,NA,2015
26,taz,26,numhh_gq,724,NA,2015
26,taz,26,hh_size_1_gq,313,NA,2015
27,taz,27,TOTHH,1524,NA,2015
27,taz,27,TOTPOP,2876,NA,2015
27,taz,27,hh_size_1,750,NA,2015
27,taz,27,hh_size_2,526,NA,2015
27,taz,27,hh_size_3,141,NA,2015
27,taz,27,hh_size_4_plus,107,NA,2015
27,taz,27,hh_wrks_0,502,NA,2015
27,taz,27,hh_wrks_1,607,NA,2015
27,taz,27,hh_wrks_2,324,NA,2015
27,taz,27,hh_wrks_3_plus,91,NA,2015
27,taz,27,hh_kids_no,1348,NA,2015
27,taz,27,hh_kids_yes,176,NA,2015
27,taz,27,HHINCQ1,900,NA,2015
27,taz,27,HHINCQ2,219,NA,2015
27,taz,27,HHINCQ3,196,NA,2015
27,taz,27,HHINCQ4,209,NA,2015
27,taz,27,AGE0004,85,NA,2015
27,taz,27,AGE0519,247,NA,2015
27,taz,27,AGE2044,830,NA,2015
27,taz,27,AGE4564,737,NA,2015
27,taz,27,AGE65P,977,NA,2015
27,taz,27,gq_tot_pop,1,NA,2015
27,taz,27,gq_type_univ,0,NA,2015
27,taz,27,gq_type_mil,0,NA,2015
27,taz,27,gq_type_othnon,1,NA,2015
27,taz,27,numhh_gq,1525,NA,2015
27,taz,27,hh_size_1_gq,751,NA,2015
28,taz,28,TOTHH,1920,NA,2015
28,taz,28,TOTPOP,3375,NA,2015
28,taz,28,hh_size_1,959,NA,2015
28,taz,28,hh_size_2,710,NA,2015
28,taz,28,hh_size_3,137,NA,2015
28,taz,28,hh_size_4_plus,114,NA,2015
28,taz,28,hh_wrks_0,487,NA,2015
28,taz,28,hh_wrks_1,777,NA,2015
28,taz,28,hh_wrks_2,536,NA,2015
28,taz,28,hh_wrks_3_plus,120,NA,2015
28,taz,28,hh_kids_no,1813,NA,2015
28,taz,28,hh_kids_yes,107,NA,2015
28,taz,28,HHINCQ1,550,NA,2015
28,taz,28,HHINCQ2,320,NA,2015
28,taz,28,HHINCQ3,315,NA,2015
28,taz,28,HHINCQ4,735,NA,2015
28,taz,28,AGE0004,9,NA,2015
28,taz,28,AGE0519,213,NA,2015
28,taz,28,AGE2044,1371,NA,2015
28,taz,28,AGE4564,919,NA,2015
28,taz,28,AGE65P,863,NA,2015
28,taz,28,gq_tot_pop,2,NA,2015
28,taz,28,gq_type_univ,0,NA,2015
28,taz,28,gq_type_mil,0,NA,2015
28,taz,28,gq_type_othnon,2,NA,2015
28,taz,28,numhh_gq,1922,NA,2015
28,taz,28,hh_size_1_gq,961,NA,2015
29,taz,29,TOTHH,3274,NA,2015
29,taz,29,TOTPOP,5355,NA,2015
29,taz,29,hh_size_1,2059,NA,2015
29,taz,29,hh_size_2,893,NA,2015
29,taz,29,hh_size_3,205,NA,2015
29,taz,29,hh_size_4_plus,117,NA,2015
29,taz,29,hh_wrks_0,462,NA,2015
29,taz,29,hh_wrks_1,2026,NA,2015
29,taz,29,hh_wrks_2,674,NA,2015
29,taz,29,hh_wrks_3_plus,112,NA,2015
29,taz,29,hh_kids_no,3089,NA,2015
29,taz,29,hh_kids_yes,185,NA,2015
29,taz,29,HHINCQ1,967,NA,2015
29,taz,29,HHINCQ2,869,NA,2015
29,taz,29,HHINCQ3,722,NA,2015
29,taz,29,HHINCQ4,716,NA,2015
29,taz,29,AGE0004,55,NA,2015
29,taz,29,AGE0519,350,NA,2015
29,taz,29,AGE2044,3147,NA,2015
29,taz,29,AGE4564,1109,NA,2015
29,taz,29,AGE65P,694,NA,2015
29,taz,29,gq_tot_pop,205,NA,2015
29,taz,29,gq_type_univ,205,NA,2015
29,taz,29,gq_type_mil,0,NA,2015
29,taz,29,gq_type_othnon,0,NA,2015
29,taz,29,numhh_gq,3479,NA,2015
29,taz,29,hh_size_1_gq,2264,NA,2015
30,taz,30,TOTHH,4511,NA,2015
30,taz,30,TOTPOP,8078,NA,2015
30,taz,30,hh_size_1,2783,NA,2015
30,taz,30,hh_size_2,1091,NA,2015
30,taz,30,hh_size_3,347,NA,2015
30,taz,30,hh_size_4_plus,290,NA,2015
30,taz,30,hh_wrks_0,987,NA,2015
30,taz,30,hh_wrks_1,2440,NA,2015
30,taz,30,hh_wrks_2,868,NA,2015
30,taz,30,hh_wrks_3_plus,216,NA,2015
30,taz,30,hh_kids_no,4156,NA,2015
30,taz,30,hh_kids_yes,355,NA,2015
30,taz,30,HHINCQ1,2242,NA,2015
30,taz,30,HHINCQ2,1141,NA,2015
30,taz,30,HHINCQ3,573,NA,2015
30,taz,30,HHINCQ4,555,NA,2015
30,taz,30,AGE0004,127,NA,2015
30,taz,30,AGE0519,406,NA,2015
30,taz,30,AGE2044,4391,NA,2015
30,taz,30,AGE4564,2260,NA,2015
30,taz,30,AGE65P,894,NA,2015
30,taz,30,gq_tot_pop,407,NA,2015
30,taz,30,gq_type_univ,0,NA,2015
30,taz,30,gq_type_mil,0,NA,2015
30,taz,30,gq_type_othnon,407,NA,2015
30,taz,30,numhh_gq,4918,NA,2015
30,taz,30,hh_size_1_gq,3190,NA,2015
31,taz,31,TOTHH,2465,NA,2015
31,taz,31,TOTPOP,3914,NA,2015
31,taz,31,hh_size_1,1485,NA,2015
31,taz,31,hh_size_2,767,NA,2015
31,taz,31,hh_size_3,160,NA,2015
31,taz,31,hh_size_4_plus,53,NA,2015
31,taz,31,hh_wrks_0,527,NA,2015
31,taz,31,hh_wrks_1,1415,NA,2015
31,taz,31,hh_wrks_2,510,NA,2015
31,taz,31,hh_wrks_3_plus,13,NA,2015
31,taz,31,hh_kids_no,2326,NA,2015
31,taz,31,hh_kids_yes,139,NA,2015
31,taz,31,HHINCQ1,1361,NA,2015
31,taz,31,HHINCQ2,558,NA,2015
31,taz,31,HHINCQ3,304,NA,2015
31,taz,31,HHINCQ4,242,NA,2015
31,taz,31,AGE0004,70,NA,2015
31,taz,31,AGE0519,154,NA,2015
31,taz,31,AGE2044,2175,NA,2015
31,taz,31,AGE4564,1135,NA,2015
31,taz,31,AGE65P,380,NA,2015
31,taz,31,gq_tot_pop,68,NA,2015
31,taz,31,gq_type_univ,24,NA,2015
31,taz,31,gq_type_mil,0,NA,2015
31,taz,31,gq_type_othnon,44,NA,2015
31,taz,31,numhh_gq,2533,NA,2015
31,taz,31,hh_size_1_gq,1553,NA,2015
32,taz,32,TOTHH,3066,NA,2015
32,taz,32,TOTPOP,4848,NA,2015
32,taz,32,hh_size_1,1880,NA,2015
32,taz,32,hh_size_2,865,NA,2015
32,taz,32,hh_size_3,228,NA,2015
32,taz,32,hh_size_4_plus,93,NA,2015
32,taz,32,hh_wrks_0,645,NA,2015
32,taz,32,hh_wrks_1,1308,NA,2015
32,taz,32,hh_wrks_2,1024,NA,2015
32,taz,32,hh_wrks_3_plus,89,NA,2015
32,taz,32,hh_kids_no,2887,NA,2015
32,taz,32,hh_kids_yes,179,NA,2015
32,taz,32,HHINCQ1,1058,NA,2015
32,taz,32,HHINCQ2,417,NA,2015
32,taz,32,HHINCQ3,604,NA,2015
32,taz,32,HHINCQ4,987,NA,2015
32,taz,32,AGE0004,247,NA,2015
32,taz,32,AGE0519,35,NA,2015
32,taz,32,AGE2044,2877,NA,2015
32,taz,32,AGE4564,953,NA,2015
32,taz,32,AGE65P,736,NA,2015
32,taz,32,gq_tot_pop,14,NA,2015
32,taz,32,gq_type_univ,0,NA,2015
32,taz,32,gq_type_mil,0,NA,2015
32,taz,32,gq_type_othnon,14,NA,2015
32,taz,32,numhh_gq,3080,NA,2015
32,taz,32,hh_size_1_gq,1894,NA,2015
33,taz,33,TOTHH,2519,NA,2015
33,taz,33,TOTPOP,4998,NA,2015
33,taz,33,hh_size_1,1051,NA,2015
33,taz,33,hh_size_2,1082,NA,2015
33,taz,33,hh_size_3,225,NA,2015
33,taz,33,hh_size_4_plus,161,NA,2015
33,taz,33,hh_wrks_0,358,NA,2015
33,taz,33,hh_wrks_1,945,NA,2015
33,taz,33,hh_wrks_2,968,NA,2015
33,taz,33,hh_wrks_3_plus,248,NA,2015
33,taz,33,hh_kids_no,2345,NA,2015
33,taz,33,hh_kids_yes,174,NA,2015
33,taz,33,HHINCQ1,496,NA,2015
33,taz,33,HHINCQ2,412,NA,2015
33,taz,33,HHINCQ3,473,NA,2015
33,taz,33,HHINCQ4,1138,NA,2015
33,taz,33,AGE0004,120,NA,2015
33,taz,33,AGE0519,151,NA,2015
33,taz,33,AGE2044,3043,NA,2015
33,taz,33,AGE4564,966,NA,2015
33,taz,33,AGE65P,718,NA,2015
33,taz,33,gq_tot_pop,9,NA,2015
33,taz,33,gq_type_univ,0,NA,2015
33,taz,33,gq_type_mil,0,NA,2015
33,taz,33,gq_type_othnon,9,NA,2015
33,taz,33,numhh_gq,2528,NA,2015
33,taz,33,hh_size_1_gq,1060,NA,2015
34,taz,34,TOTHH,2624,NA,2015
34,taz,34,TOTPOP,4436,NA,2015
34,taz,34,hh_size_1,1324,NA,2015
34,taz,34,hh_size_2,1025,NA,2015
34,taz,34,hh_size_3,216,NA,2015
34,taz,34,hh_size_4_plus,59,NA,2015
34,taz,34,hh_wrks_0,518,NA,2015
34,taz,34,hh_wrks_1,1024,NA,2015
34,taz,34,hh_wrks_2,950,NA,2015
34,taz,34,hh_wrks_3_plus,132,NA,2015
34,taz,34,hh_kids_no,2503,NA,2015
34,taz,34,hh_kids_yes,121,NA,2015
34,taz,34,HHINCQ1,554,NA,2015
34,taz,34,HHINCQ2,513,NA,2015
34,taz,34,HHINCQ3,384,NA,2015
34,taz,34,HHINCQ4,1173,NA,2015
34,taz,34,AGE0004,50,NA,2015
34,taz,34,AGE0519,185,NA,2015
34,taz,34,AGE2044,2469,NA,2015
34,taz,34,AGE4564,886,NA,2015
34,taz,34,AGE65P,846,NA,2015
34,taz,34,gq_tot_pop,0,NA,2015
34,taz,34,gq_type_univ,0,NA,2015
34,taz,34,gq_type_mil,0,NA,2015
34,taz,34,gq_type_othnon,0,NA,2015
34,taz,34,numhh_gq,2624,NA,2015
34,taz,34,hh_size_1_gq,1324,NA,2015
35,taz,35,TOTHH,2547,NA,2015
35,taz,35,TOTPOP,4927,NA,2015
35,taz,35,hh_size_1,1254,NA,2015
35,taz,35,hh_size_2,752,NA,2015
35,taz,35,hh_size_3,333,NA,2015
35,taz,35,hh_size_4_plus,208,NA,2015
35,taz,35,hh_wrks_0,453,NA,2015
35,taz,35,hh_wrks_1,1229,NA,2015
35,taz,35,hh_wrks_2,623,NA,2015
35,taz,35,hh_wrks_3_plus,242,NA,2015
35,taz,35,hh_kids_no,2262,NA,2015
35,taz,35,hh_kids_yes,285,NA,2015
35,taz,35,HHINCQ1,490,NA,2015
35,taz,35,HHINCQ2,632,NA,2015
35,taz,35,HHINCQ3,590,NA,2015
35,taz,35,HHINCQ4,835,NA,2015
35,taz,35,AGE0004,59,NA,2015
35,taz,35,AGE0519,382,NA,2015
35,taz,35,AGE2044,2298,NA,2015
35,taz,35,AGE4564,1092,NA,2015
35,taz,35,AGE65P,1096,NA,2015
35,taz,35,gq_tot_pop,0,NA,2015
35,taz,35,gq_type_univ,0,NA,2015
35,taz,35,gq_type_mil,0,NA,2015
35,taz,35,gq_type_othnon,0,NA,2015
35,taz,35,numhh_gq,2547,NA,2015
35,taz,35,hh_size_1_gq,1254,NA,2015
36,taz,36,TOTHH,2536,NA,2015
36,taz,36,TOTPOP,5739,NA,2015
36,taz,36,hh_size_1,914,NA,2015
36,taz,36,hh_size_2,877,NA,2015
36,taz,36,hh_size_3,437,NA,2015
36,taz,36,hh_size_4_plus,308,NA,2015
36,taz,36,hh_wrks_0,727,NA,2015
36,taz,36,hh_wrks_1,806,NA,2015
36,taz,36,hh_wrks_2,774,NA,2015
36,taz,36,hh_wrks_3_plus,229,NA,2015
36,taz,36,hh_kids_no,2107,NA,2015
36,taz,36,hh_kids_yes,429,NA,2015
36,taz,36,HHINCQ1,1649,NA,2015
36,taz,36,HHINCQ2,444,NA,2015
36,taz,36,HHINCQ3,249,NA,2015
36,taz,36,HHINCQ4,194,NA,2015
36,taz,36,AGE0004,152,NA,2015
36,taz,36,AGE0519,454,NA,2015
36,taz,36,AGE2044,2096,NA,2015
36,taz,36,AGE4564,1651,NA,2015
36,taz,36,AGE65P,1386,NA,2015
36,taz,36,gq_tot_pop,0,NA,2015
36,taz,36,gq_type_univ,0,NA,2015
36,taz,36,gq_type_mil,0,NA,2015
36,taz,36,gq_type_othnon,0,NA,2015
36,taz,36,numhh_gq,2536,NA,2015
36,taz,36,hh_size_1_gq,914,NA,2015
37,taz,37,TOTHH,1722,NA,2015
37,taz,37,TOTPOP,3295,NA,2015
37,taz,37,hh_size_1,834,NA,2015
37,taz,37,hh_size_2,584,NA,2015
37,taz,37,hh_size_3,147,NA,2015
37,taz,37,hh_size_4_plus,157,NA,2015
37,taz,37,hh_wrks_0,504,NA,2015
37,taz,37,hh_wrks_1,619,NA,2015
37,taz,37,hh_wrks_2,453,NA,2015
37,taz,37,hh_wrks_3_plus,146,NA,2015
37,taz,37,hh_kids_no,1554,NA,2015
37,taz,37,hh_kids_yes,168,NA,2015
37,taz,37,HHINCQ1,928,NA,2015
37,taz,37,HHINCQ2,267,NA,2015
37,taz,37,HHINCQ3,167,NA,2015
37,taz,37,HHINCQ4,360,NA,2015
37,taz,37,AGE0004,35,NA,2015
37,taz,37,AGE0519,202,NA,2015
37,taz,37,AGE2044,1463,NA,2015
37,taz,37,AGE4564,910,NA,2015
37,taz,37,AGE65P,685,NA,2015
37,taz,37,gq_tot_pop,2,NA,2015
37,taz,37,gq_type_univ,0,NA,2015
37,taz,37,gq_type_mil,0,NA,2015
37,taz,37,gq_type_othnon,2,NA,2015
37,taz,37,numhh_gq,1724,NA,2015
37,taz,37,hh_size_1_gq,836,NA,2015
38,taz,38,TOTHH,2411,NA,2015
38,taz,38,TOTPOP,4616,NA,2015
38,taz,38,hh_size_1,1067,NA,2015
38,taz,38,hh_size_2,837,NA,2015
38,taz,38,hh_size_3,305,NA,2015
38,taz,38,hh_size_4_plus,202,NA,2015
38,taz,38,hh_wrks_0,297,NA,2015
38,taz,38,hh_wrks_1,1312,NA,2015
38,taz,38,hh_wrks_2,658,NA,2015
38,taz,38,hh_wrks_3_plus,144,NA,2015
38,taz,38,hh_kids_no,2078,NA,2015
38,taz,38,hh_kids_yes,333,NA,2015
38,taz,38,HHINCQ1,445,NA,2015
38,taz,38,HHINCQ2,433,NA,2015
38,taz,38,HHINCQ3,582,NA,2015
38,taz,38,HHINCQ4,951,NA,2015
38,taz,38,AGE0004,175,NA,2015
38,taz,38,AGE0519,318,NA,2015
38,taz,38,AGE2044,2270,NA,2015
38,taz,38,AGE4564,1152,NA,2015
38,taz,38,AGE65P,701,NA,2015
38,taz,38,gq_tot_pop,12,NA,2015
38,taz,38,gq_type_univ,0,NA,2015
38,taz,38,gq_type_mil,0,NA,2015
38,taz,38,gq_type_othnon,12,NA,2015
38,taz,38,numhh_gq,2423,NA,2015
38,taz,38,hh_size_1_gq,1079,NA,2015
39,taz,39,TOTHH,2023,NA,2015
39,taz,39,TOTPOP,4378,NA,2015
39,taz,39,hh_size_1,608,NA,2015
39,taz,39,hh_size_2,996,NA,2015
39,taz,39,hh_size_3,282,NA,2015
39,taz,39,hh_size_4_plus,137,NA,2015
39,taz,39,hh_wrks_0,263,NA,2015
39,taz,39,hh_wrks_1,868,NA,2015
39,taz,39,hh_wrks_2,803,NA,2015
39,taz,39,hh_wrks_3_plus,89,NA,2015
39,taz,39,hh_kids_no,1793,NA,2015
39,taz,39,hh_kids_yes,230,NA,2015
39,taz,39,HHINCQ1,549,NA,2015
39,taz,39,HHINCQ2,294,NA,2015
39,taz,39,HHINCQ3,444,NA,2015
39,taz,39,HHINCQ4,736,NA,2015
39,taz,39,AGE0004,49,NA,2015
39,taz,39,AGE0519,306,NA,2015
39,taz,39,AGE2044,2263,NA,2015
39,taz,39,AGE4564,832,NA,2015
39,taz,39,AGE65P,928,NA,2015
39,taz,39,gq_tot_pop,0,NA,2015
39,taz,39,gq_type_univ,0,NA,2015
39,taz,39,gq_type_mil,0,NA,2015
39,taz,39,gq_type_othnon,0,NA,2015
39,taz,39,numhh_gq,2023,NA,2015
39,taz,39,hh_size_1_gq,608,NA,2015
40,taz,40,TOTHH,2494,NA,2015
40,taz,40,TOTPOP,4346,NA,2015
40,taz,40,hh_size_1,1157,NA,2015
40,taz,40,hh_size_2,1092,NA,2015
40,taz,40,hh_size_3,125,NA,2015
40,taz,40,hh_size_4_plus,120,NA,2015
40,taz,40,hh_wrks_0,459,NA,2015
40,taz,40,hh_wrks_1,1221,NA,2015
40,taz,40,hh_wrks_2,679,NA,2015
40,taz,40,hh_wrks_3_plus,135,NA,2015
40,taz,40,hh_kids_no,2318,NA,2015
40,taz,40,hh_kids_yes,176,NA,2015
40,taz,40,HHINCQ1,575,NA,2015
40,taz,40,HHINCQ2,358,NA,2015
40,taz,40,HHINCQ3,539,NA,2015
40,taz,40,HHINCQ4,1022,NA,2015
40,taz,40,AGE0004,95,NA,2015
40,taz,40,AGE0519,236,NA,2015
40,taz,40,AGE2044,2139,NA,2015
40,taz,40,AGE4564,940,NA,2015
40,taz,40,AGE65P,936,NA,2015
40,taz,40,gq_tot_pop,4,NA,2015
40,taz,40,gq_type_univ,0,NA,2015
40,taz,40,gq_type_mil,0,NA,2015
40,taz,40,gq_type_othnon,4,NA,2015
40,taz,40,numhh_gq,2498,NA,2015
40,taz,40,hh_size_1_gq,1161,NA,2015
41,taz,41,TOTHH,2034,NA,2015
41,taz,41,TOTPOP,3978,NA,2015
41,taz,41,hh_size_1,936,NA,2015
41,taz,41,hh_size_2,838,NA,2015
41,taz,41,hh_size_3,127,NA,2015
41,taz,41,hh_size_4_plus,133,NA,2015
41,taz,41,hh_wrks_0,441,NA,2015
41,taz,41,hh_wrks_1,842,NA,2015
41,taz,41,hh_wrks_2,712,NA,2015
41,taz,41,hh_wrks_3_plus,39,NA,2015
41,taz,41,hh_kids_no,1795,NA,2015
41,taz,41,hh_kids_yes,239,NA,2015
41,taz,41,HHINCQ1,739,NA,2015
41,taz,41,HHINCQ2,384,NA,2015
41,taz,41,HHINCQ3,418,NA,2015
41,taz,41,HHINCQ4,493,NA,2015
41,taz,41,AGE0004,83,NA,2015
41,taz,41,AGE0519,320,NA,2015
41,taz,41,AGE2044,1799,NA,2015
41,taz,41,AGE4564,938,NA,2015
41,taz,41,AGE65P,838,NA,2015
41,taz,41,gq_tot_pop,12,NA,2015
41,taz,41,gq_type_univ,0,NA,2015
41,taz,41,gq_type_mil,0,NA,2015
41,taz,41,gq_type_othnon,12,NA,2015
41,taz,41,numhh_gq,2046,NA,2015
41,taz,41,hh_size_1_gq,948,NA,2015
42,taz,42,TOTHH,586,NA,2015
42,taz,42,TOTPOP,2573,NA,2015
42,taz,42,hh_size_1,72,NA,2015
42,taz,42,hh_size_2,127,NA,2015
42,taz,42,hh_size_3,219,NA,2015
42,taz,42,hh_size_4_plus,168,NA,2015
42,taz,42,hh_wrks_0,91,NA,2015
42,taz,42,hh_wrks_1,193,NA,2015
42,taz,42,hh_wrks_2,167,NA,2015
42,taz,42,hh_wrks_3_plus,135,NA,2015
42,taz,42,hh_kids_no,394,NA,2015
42,taz,42,hh_kids_yes,192,NA,2015
42,taz,42,HHINCQ1,250,NA,2015
42,taz,42,HHINCQ2,163,NA,2015
42,taz,42,HHINCQ3,69,NA,2015
42,taz,42,HHINCQ4,104,NA,2015
42,taz,42,AGE0004,78,NA,2015
42,taz,42,AGE0519,526,NA,2015
42,taz,42,AGE2044,1566,NA,2015
42,taz,42,AGE4564,331,NA,2015
42,taz,42,AGE65P,72,NA,2015
42,taz,42,gq_tot_pop,595,NA,2015
42,taz,42,gq_type_univ,479,NA,2015
42,taz,42,gq_type_mil,0,NA,2015
42,taz,42,gq_type_othnon,116,NA,2015
42,taz,42,numhh_gq,1181,NA,2015
42,taz,42,hh_size_1_gq,667,NA,2015
43,taz,43,TOTHH,3171,NA,2015
43,taz,43,TOTPOP,5420,NA,2015
43,taz,43,hh_size_1,1679,NA,2015
43,taz,43,hh_size_2,1101,NA,2015
43,taz,43,hh_size_3,197,NA,2015
43,taz,43,hh_size_4_plus,194,NA,2015
43,taz,43,hh_wrks_0,273,NA,2015
43,taz,43,hh_wrks_1,1776,NA,2015
43,taz,43,hh_wrks_2,1111,NA,2015
43,taz,43,hh_wrks_3_plus,11,NA,2015
